1712.7 1117.9 1672.4 890.2 1656.8 1166.8 994.6 1784.9 1249.6 1172.0
1649.6 1078.9 1609.3 857.1 1593.7 1124.7 958.5 1718.8 1198.5 1114.9
1718.8 1124.0 1678.5 896.2 1662.8 1169.8 1000.6 1787.9 1267.6 1187.0
1661.7 1087.9 1618.3 860.1 1605.7 1133.7 964.5 1733.8 1213.6 1132.9
1661.7 1087.9 1618.3 860.1 1605.7 1133.7 964.5 1733.8 1213.6 1132.9
1655.7 1087.9 1615.3 860.1 1596.7 1133.7 961.5 1727.8 1207.5 1123.9
2277.7 1731.0 2192.8 1503.7 2104.9 1765.2 1586.5 2485.0 2015.6 1974.3
2277.7 1731.0 2192.8 1488.7 2104.9 1747.2 1586.5 2485.0 2015.6 1971.3
2277.7 1731.0 2192.8 1491.7 2104.9 1750.2 1592.5 2485.0 2084.7 2037.4
2277.7 1550.7 2192.8 1296.2 2104.9 1569.8 1409.2 2352.8 1757.2 1715.9
1643.6 1136.0 1609.3 911.3 1587.7 1181.8 1024.6 1715.8 1213.6 1168.9
2277.7 1731.0 2192.8 1488.7 2104.9 1750.2 1586.5 2485.0 2015.6 1971.3
2277.7 1731.0 2192.8 1497.7 2104.9 1753.2 1586.5 2485.0 2015.6 1974.3
2277.7 1731.0 2192.8 1509.7 2104.9 1792.3 1586.5 2485.0 2015.6 1938.2
2277.7 1731.0 2192.8 1491.7 2104.9 1762.2 1592.5 2485.0 2090.7 2049.4
2277.7 1731.0 2192.8 1515.7 2104.9 1777.3 1601.6 2485.0 2039.6 1995.3
2277.7 1731.0 2192.8 1434.5 2104.9 1699.1 1538.5 2485.0 1955.5 1914.2
2277.7 1731.0 2192.8 1503.7 2104.9 1768.2 1595.5 2485.0 2027.6 1986.3
2103.4 1415.5 2183.8 1181.9 2104.9 1458.5 1298.1 2121.4 1601.0 1556.6
2277.7 1731.0 2192.8 1488.7 2104.9 1756.2 1586.5 2485.0 2015.6 1974.3
2277.7 1731.0 2192.8 1488.7 2104.9 1756.2 1586.5 2485.0 2015.6 1974.3
2277.7 1731.0 2192.8 1497.7 2104.9 1756.2 1586.5 2485.0 2018.6 1977.3
2277.7 1731.0 2192.8 1488.7 2104.9 1756.2 1586.5 2485.0 2015.6 1974.3
1138.8 775.4 1097.9 559.4 1076.5 808.9 664.1 1210.9 702.9 652.1
1138.8 784.4 1097.9 559.4 1076.5 815.0 664.1 1210.9 702.9 655.1
1138.8 784.4 1097.9 562.4 1076.5 818.0 664.1 1210.9 702.9 655.1
1174.9 772.3 1131.0 562.4 1109.6 805.9 667.1 1247.0 726.9 673.1
1144.8 781.4 1103.9 565.4 1082.5 815.0 667.1 1217.0 708.9 655.1
1198.9 820.4 1158.1 601.5 1136.6 857.1 706.1 1271.0 766.0 712.2
1138.8 784.4 1097.9 559.4 1079.5 815.0 664.1 1210.9 702.9 652.1
1138.8 772.3 1097.9 559.4 1079.5 805.9 664.1 1210.9 702.9 652.1
1138.8 790.4 1097.9 559.4 1076.5 827.0 664.1 1210.9 702.9 646.1
1168.9 778.4 1128.0 562.4 1106.6 811.9 667.1 1244.0 723.9 670.1
1147.8 787.4 1106.9 568.4 1085.5 818.0 670.1 1223.0 714.9 661.1
1108.8 757.3 1067.8 544.3 1046.4 790.9 646.0 1180.9 684.9 631.1
1165.9 799.4 1128.0 577.4 1106.6 836.0 682.1 1244.0 735.9 682.1
1150.8 784.4 1110.0 568.4 1088.5 818.0 673.1 1223.0 714.9 661.1
1138.8 775.4 1097.9 559.4 1076.5 808.9 664.1 1210.9 702.9 652.1
1138.8 775.4 1097.9 559.4 1076.5 808.9 664.1 1210.9 702.9 652.1
1135.8 775.4 1094.9 556.4 1076.5 808.9 661.1 1207.9 699.9 646.1
1298.1 862.5 1254.3 628.6 1235.9 902.2 733.2 1376.2 853.1 793.3
1298.1 862.5 1254.3 634.6 1235.9 899.2 733.2 1376.2 853.1 793.3
1262.0 871.5 1218.2 637.6 1196.8 920.2 730.2 1337.2 826.1 772.3
1295.1 865.5 1248.3 634.6 1226.8 908.2 727.2 1370.2 847.1 790.3
1232.0 826.4 1188.2 589.5 1166.7 863.1 688.1 1310.1 787.0 727.2
1295.1 865.5 1254.3 634.6 1235.9 905.2 733.2 1376.2 850.1 793.3
1298.1 871.5 1254.3 634.6 1235.9 914.2 733.2 1373.2 850.1 799.3
1298.1 856.5 1254.3 628.6 1235.9 896.2 733.2 1373.2 853.1 802.3
1265.0 868.5 1221.2 637.6 1199.8 911.2 730.2 1340.2 829.1 775.3
1289.1 862.5 1245.3 628.6 1223.8 902.2 724.2 1367.2 844.1 784.3
1337.1 892.6 1287.4 655.6 1271.9 932.2 751.2 1412.3 877.1 820.4
1268.0 847.5 1224.3 616.5 1208.8 887.1 709.1 1343.2 820.0 766.3
1286.1 859.5 1239.3 628.6 1220.8 902.2 721.2 1361.2 838.1 784.3
1301.1 868.5 1254.3 637.6 1235.9 911.2 733.2 1376.2 853.1 799.3
1301.1 868.5 1254.3 637.6 1235.9 911.2 733.2 1376.2 853.1 799.3
1307.1 868.5 1260.4 637.6 1238.9 911.2 736.2 1379.2 859.1 802.3
1301.1 868.5 1254.3 637.6 1235.9 911.2 733.2 1376.2 853.1 799.3
1235.0 862.5 1191.2 631.6 1172.7 911.2 721.2 1310.1 808.0 751.3
1235.0 871.5 1191.2 634.6 1175.7 917.2 721.2 1310.1 808.0 754.3
1235.0 859.5 1191.2 625.5 1172.7 899.2 721.2 1310.1 808.0 748.2
1232.0 865.5 1188.2 631.6 1169.7 911.2 721.2 1307.1 805.0 748.2
1286.1 895.6 1242.3 667.6 1226.8 944.3 757.2 1361.2 859.1 799.3
1448.3 1009.8 1404.7 778.9 1392.2 1061.5 868.4 1526.5 1021.3 964.6
1229.0 862.5 1191.2 628.6 1169.7 905.2 721.2 1304.1 802.0 748.2
1235.0 865.5 1191.2 631.6 1172.7 911.2 721.2 1310.1 802.0 751.3
1229.0 853.5 1191.2 628.6 1172.7 893.1 721.2 1304.1 808.0 754.3
1229.0 862.5 1185.2 631.6 1166.7 911.2 721.2 1301.1 802.0 745.2
1210.9 847.5 1170.1 613.5 1151.7 893.1 706.1 1286.1 787.0 727.2
1271.0 889.6 1227.3 652.6 1214.8 935.2 745.2 1352.2 835.1 778.3
1247.0 871.5 1197.2 634.6 1181.7 917.2 727.2 1316.1 814.0 757.3
1250.0 874.5 1206.2 643.6 1190.8 923.2 733.2 1325.1 823.1 769.3
1235.0 862.5 1191.2 631.6 1172.7 908.2 721.2 1310.1 802.0 751.3
1235.0 862.5 1191.2 631.6 1172.7 911.2 721.2 1310.1 808.0 751.3
1247.0 865.5 1197.2 634.6 1181.7 911.2 727.2 1319.1 817.0 757.3
1658.7 1133.0 1618.3 911.3 1599.7 1178.8 1015.6 1730.8 1222.6 1168.9
1658.7 1145.0 1621.3 917.3 1605.7 1196.9 1015.6 1730.8 1222.6 1172.0
1661.7 1139.0 1621.3 914.3 1602.7 1187.9 1015.6 1733.8 1225.6 1175.0
1514.4 1045.8 1476.9 818.0 1452.4 1091.6 916.5 1586.6 1081.4 1030.7
1334.1 916.6 1290.4 688.7 1268.9 959.3 793.3 1406.3 898.1 844.4
1658.7 1142.0 1621.3 914.3 1605.7 1190.9 1021.6 1730.8 1222.6 1172.0
1658.7 1139.0 1621.3 914.3 1605.7 1187.9 1015.6 1730.8 1222.6 1172.0
1661.7 1154.0 1618.3 917.3 1605.7 1208.9 1015.6 1733.8 1222.6 1168.9
1667.7 1139.0 1627.3 914.3 1608.7 1187.9 1018.6 1739.8 1231.6 1178.0
1682.7 1157.0 1645.4 932.3 1626.8 1205.9 1030.6 1754.8 1243.6 1193.0
1610.6 1108.9 1570.2 887.2 1551.6 1154.8 985.6 1682.7 1186.5 1135.9
1652.7 1133.0 1609.3 911.3 1590.7 1181.8 1012.6 1718.8 1213.6 1159.9
1601.6 1099.9 1558.1 875.2 1539.6 1148.8 976.6 1673.7 1165.5 1114.9
1658.7 1139.0 1621.3 914.3 1605.7 1187.9 1015.6 1730.8 1222.6 1172.0
1658.7 1139.0 1618.3 914.3 1599.7 1187.9 1015.6 1730.8 1222.6 1172.0
1646.6 1139.0 1609.3 911.3 1590.7 1184.8 1009.6 1718.8 1213.6 1159.9
1658.7 1139.0 1618.3 914.3 1599.7 1187.9 1015.6 1730.8 1222.6 1172.0
1499.4 1003.7 1455.9 791.0 1437.3 1037.5 901.4 1571.5 1063.4 1006.7
1493.4 997.7 1455.9 787.9 1437.3 1031.5 901.4 1571.5 1063.4 1003.7
1499.4 1024.8 1458.9 797.0 1437.3 1067.6 901.4 1571.5 1063.4 1015.7
1496.4 1003.7 1452.9 791.0 1434.3 1037.5 901.4 1568.5 1060.4 1006.7
1319.1 886.5 1278.4 670.7 1256.9 917.2 778.2 1394.2 883.1 829.4
1268.0 847.5 1227.3 637.6 1208.8 878.1 745.2 1346.2 835.1 766.3
1493.4 1000.7 1455.9 787.9 1437.3 1034.5 901.4 1568.5 1060.4 1003.7
1499.4 1000.7 1455.9 791.0 1440.3 1034.5 901.4 1571.5 1063.4 1003.7
1499.4 988.7 1455.9 791.0 1437.3 1019.4 901.4 1571.5 1063.4 1009.7
1490.4 1003.7 1449.9 791.0 1428.3 1037.5 901.4 1565.5 1057.4 1003.7
1508.4 1012.8 1467.9 800.0 1446.3 1043.5 907.4 1583.5 1072.4 1018.7
1460.3 979.7 1419.8 769.9 1398.2 1013.4 877.4 1535.5 1036.3 976.6
1505.4 1012.8 1464.9 797.0 1446.3 1043.5 907.4 1577.5 1069.4 1015.7
1535.5 1030.8 1492.0 815.0 1473.4 1061.5 925.5 1607.6 1099.4 1042.7
1499.4 1003.7 1455.9 791.0 1437.3 1037.5 901.4 1571.5 1063.4 1006.7
1499.4 1003.7 1455.9 791.0 1437.3 1037.5 901.4 1571.5 1063.4 1006.7
1490.4 1003.7 1452.9 787.9 1431.3 1037.5 895.4 1565.5 1054.3 1003.7
1165.9 790.4 1125.0 577.4 1103.6 821.0 682.1 1238.0 741.9 694.2
1165.9 760.3 1122.0 577.4 1103.6 784.9 679.1 1238.0 741.9 685.1
1168.9 781.4 1125.0 577.4 1106.6 811.9 679.1 1241.0 745.0 694.2
1265.0 847.5 1224.3 643.6 1202.8 878.1 745.2 1337.2 841.1 787.3
1316.1 883.5 1272.4 676.7 1253.9 920.2 784.3 1388.2 892.1 844.4
1165.9 787.4 1125.0 577.4 1103.6 815.0 682.1 1244.0 741.9 691.2
1162.9 787.4 1125.0 571.4 1100.5 815.0 679.1 1235.0 738.9 694.2
1165.9 796.4 1125.0 577.4 1103.6 830.0 679.1 1238.0 741.9 688.1
1171.9 784.4 1131.0 577.4 1109.6 811.9 679.1 1244.0 745.0 697.2
1156.9 775.4 1113.0 568.4 1094.5 802.9 670.1 1229.0 732.9 682.1
1195.9 802.4 1155.1 592.5 1133.6 833.0 697.1 1271.0 763.0 712.2
1153.9 775.4 1116.0 568.4 1094.5 802.9 673.1 1229.0 732.9 685.1
1153.9 775.4 1113.0 568.4 1091.5 805.9 670.1 1229.0 729.9 679.1
1162.9 781.4 1125.0 577.4 1103.6 811.9 679.1 1238.0 741.9 691.2
1165.9 784.4 1125.0 577.4 1103.6 811.9 679.1 1238.0 741.9 691.2
1171.9 784.4 1128.0 577.4 1109.6 811.9 682.1 1244.0 745.0 694.2
1165.9 784.4 1125.0 577.4 1103.6 811.9 679.1 1238.0 741.9 691.2
1763.8 1190.1 1729.6 965.4 1711.0 1233.0 1078.7 1829.9 1315.7 1268.1
1763.8 1184.1 1729.6 965.4 1711.0 1223.9 1078.7 1829.9 1315.7 1268.1
1763.8 1172.0 1723.6 965.4 1711.0 1199.9 1078.7 1829.9 1315.7 1259.1
1817.9 1187.1 1783.7 965.4 1771.1 1226.9 1081.7 1884.0 1354.7 1307.2
2277.7 1731.0 2192.8 1690.2 2104.9 2038.9 2001.2 2485.0 2466.2 2419.0
1751.8 1184.1 1717.6 959.4 1698.9 1226.9 1069.7 1820.9 1303.7 1259.1
1766.8 1202.1 1732.6 974.4 1717.0 1254.0 1081.7 1836.0 1318.7 1271.1
1757.8 1193.1 1726.6 965.4 1711.0 1236.0 1078.7 1826.9 1312.7 1271.1
1757.8 1214.1 1723.6 977.4 1711.0 1263.0 1078.7 1829.9 1315.7 1265.1
1811.9 1190.1 1777.7 965.4 1765.1 1236.0 1078.7 1878.0 1348.7 1301.2
1772.8 1196.1 1738.6 971.4 1723.0 1242.0 1084.7 1842.0 1324.7 1277.1
1766.8 1193.1 1732.6 968.4 1717.0 1236.0 1081.7 1836.0 1318.7 1271.1
1751.8 1181.1 1714.6 956.4 1701.9 1223.9 1069.7 1817.9 1303.7 1256.1
1547.5 1048.8 1510.0 824.0 1485.4 1088.6 934.5 1622.6 1105.4 1057.8
1763.8 1190.1 1729.6 965.4 1711.0 1233.0 1078.7 1829.9 1315.7 1268.1
1763.8 1190.1 1729.6 965.4 1711.0 1233.0 1078.7 1829.9 1315.7 1271.1
1769.8 1190.1 1735.6 968.4 1720.0 1236.0 1084.7 1842.0 1324.7 1280.1
2277.7 1731.0 2192.8 1455.6 2104.9 1723.1 1559.5 2485.0 2123.7 2064.4
2277.7 1731.0 2192.8 1461.6 2104.9 1747.2 1559.5 2485.0 2123.7 2070.4
2277.7 1731.0 2192.8 1449.6 2104.9 1717.1 1556.5 2485.0 2057.6 1995.3
1649.6 1054.8 1603.3 830.1 1590.7 1097.6 943.5 1724.8 1180.5 1120.9
2277.7 1731.0 2192.8 1548.8 2104.9 1795.3 1634.6 2485.0 2270.9 2205.7
2277.7 1731.0 2192.8 1443.6 2104.9 1696.1 1556.5 2485.0 2117.7 2040.4
2277.7 1731.0 2192.8 1449.6 2104.9 1708.1 1559.5 2485.0 2126.7 2058.4
2277.7 1731.0 2192.8 1449.6 2104.9 1687.0 1559.5 2485.0 2123.7 2070.4
2277.7 1731.0 2192.8 1449.6 2104.9 1708.1 1556.5 2485.0 2063.6 1998.3
2277.7 1731.0 2192.8 1440.6 2104.9 1705.1 1553.5 2485.0 2108.7 2046.4
2277.7 1731.0 2192.8 1446.6 2104.9 1708.1 1556.5 2485.0 2117.7 2055.4
2277.7 1731.0 2192.8 1455.6 2104.9 1723.1 1568.5 2485.0 2138.7 2076.5
2277.7 1731.0 2192.8 1690.2 2104.9 2038.9 2001.2 2485.0 2466.2 2419.0
2277.7 1731.0 2192.8 1449.6 2104.9 1714.1 1559.5 2485.0 2123.7 2061.4
2277.7 1731.0 2192.8 1449.6 2104.9 1714.1 1559.5 2485.0 2123.7 2061.4
2277.7 1731.0 2192.8 1440.6 2104.9 1708.1 1553.5 2485.0 2111.7 2049.4
2277.7 1731.0 2192.8 1449.6 2104.9 1714.1 1559.5 2485.0 2123.7 2061.4
1448.3 922.6 1404.7 700.7 1389.2 959.3 811.3 1523.5 991.3 928.5
1448.3 931.6 1407.7 703.7 1389.2 968.3 811.3 1526.5 994.3 934.6
1448.3 928.6 1407.7 703.7 1389.2 971.3 811.3 1526.5 994.3 934.6
1400.2 925.6 1356.6 700.7 1341.1 965.3 808.3 1475.4 958.2 898.5
1406.3 895.6 1359.6 670.7 1344.1 932.2 784.3 1481.4 946.2 889.5
1445.3 919.6 1401.7 697.7 1383.2 956.3 808.3 1520.4 988.3 925.5
1457.3 934.6 1407.7 709.8 1392.2 974.3 811.3 1532.5 997.3 934.6
1448.3 922.6 1404.7 700.7 1389.2 959.3 811.3 1523.5 994.3 928.5
1448.3 907.6 1407.7 700.7 1389.2 941.3 811.3 1523.5 994.3 937.6
1394.2 919.6 1350.6 700.7 1335.1 956.3 808.3 1469.4 952.2 892.5
1427.3 907.6 1383.7 685.7 1365.2 944.3 799.3 1502.4 970.2 907.5
1451.3 922.6 1407.7 700.7 1392.2 965.3 814.3 1529.5 994.3 931.6
1436.3 913.6 1395.7 691.7 1374.2 953.3 799.3 1511.4 979.3 916.5
1370.2 871.5 1326.5 649.6 1308.0 905.2 760.2 1445.3 910.2 850.4
1448.3 922.6 1404.7 700.7 1389.2 962.3 811.3 1523.5 994.3 934.6
1448.3 922.6 1404.7 700.7 1389.2 959.3 811.3 1520.4 991.3 928.5
1445.3 922.6 1401.7 700.7 1383.2 959.3 808.3 1517.4 988.3 925.5
1210.9 832.5 1170.1 607.5 1148.7 872.1 712.1 1283.1 781.0 727.2
1210.9 832.5 1170.1 613.5 1148.7 869.1 712.1 1283.1 781.0 727.2
1253.0 838.5 1212.2 613.5 1190.8 872.1 712.1 1325.1 808.0 760.3
1244.0 862.5 1203.2 634.6 1181.7 899.2 733.2 1316.1 814.0 763.3
1213.9 841.5 1173.1 619.5 1151.7 881.1 712.1 1286.1 784.0 733.2
1207.9 826.4 1170.1 604.5 1148.7 866.1 706.1 1280.1 778.0 727.2
1210.9 841.5 1170.1 613.5 1148.7 881.1 712.1 1283.1 781.0 733.2
1210.9 853.5 1170.1 622.5 1148.7 896.2 712.1 1286.1 781.0 727.2
1259.0 841.5 1218.2 616.5 1196.8 884.1 712.1 1331.1 814.0 763.3
1232.0 853.5 1191.2 631.6 1169.7 896.2 724.2 1307.1 802.0 751.3
1207.9 838.5 1167.1 616.5 1145.6 878.1 709.1 1280.1 778.0 730.2
1223.0 850.5 1185.2 622.5 1163.7 890.1 718.1 1298.1 796.0 742.2
1277.0 883.5 1236.3 661.6 1214.8 926.2 757.2 1349.2 847.1 799.3
1210.9 841.5 1170.1 616.5 1148.7 881.1 712.1 1283.1 781.0 733.2
1210.9 841.5 1170.1 616.5 1154.7 881.1 712.1 1286.1 784.0 733.2
1213.9 841.5 1176.1 616.5 1154.7 881.1 712.1 1286.1 784.0 736.2
1210.9 841.5 1170.1 616.5 1148.7 881.1 712.1 1283.1 781.0 733.2
1460.3 973.7 1422.8 751.9 1401.2 1016.4 865.4 1532.5 1024.3 979.6
1460.3 979.7 1425.8 760.9 1401.2 1028.5 865.4 1532.5 1024.3 982.6
1460.3 976.7 1425.8 751.9 1401.2 1022.5 865.4 1532.5 1024.3 982.6
1532.5 967.7 1492.0 754.9 1470.4 1010.4 868.4 1604.6 1075.4 1030.7
1640.6 1090.9 1600.3 872.2 1581.7 1133.7 985.6 1709.8 1201.5 1156.9
1226.0 811.4 1185.2 595.5 1163.7 851.0 700.1 1298.1 787.0 742.2
1466.4 991.7 1428.8 760.9 1404.2 1040.5 865.4 1535.5 1030.3 985.6
1460.3 970.7 1425.8 757.9 1404.2 1013.4 865.4 1532.5 1027.3 979.6
1460.3 970.7 1425.8 751.9 1401.2 1013.4 865.4 1532.5 1024.3 979.6
1424.3 973.7 1386.7 751.9 1365.2 1016.4 862.4 1496.4 997.3 952.6
1475.4 979.7 1437.8 760.9 1413.3 1025.5 871.4 1544.5 1036.3 991.7
1466.4 973.7 1425.8 754.9 1404.2 1019.4 865.4 1538.5 1027.3 982.6
1454.3 970.7 1416.8 751.9 1395.2 1010.4 856.4 1526.5 1015.3 973.6
1436.3 955.7 1395.7 733.8 1374.2 998.4 847.4 1505.4 997.3 952.6
1460.3 973.7 1425.8 757.9 1401.2 1016.4 865.4 1532.5 1027.3 982.6
1460.3 973.7 1425.8 757.9 1401.2 1016.4 865.4 1532.5 1024.3 979.6
1460.3 973.7 1422.8 751.9 1401.2 1016.4 859.4 1532.5 1024.3 979.6
1322.1 865.5 1281.4 646.6 1262.9 905.2 751.2 1397.2 877.1 826.4
1322.1 868.5 1284.4 649.6 1262.9 908.2 751.2 1397.2 877.1 829.4
1262.0 877.5 1227.3 655.6 1205.8 923.2 748.2 1337.2 835.1 793.3
1256.0 826.4 1218.2 607.5 1196.8 869.1 706.1 1331.1 811.0 763.3
1643.6 1084.9 1609.3 863.1 1590.7 1133.7 967.5 1715.8 1198.5 1150.9
1319.1 856.5 1281.4 640.6 1259.9 890.1 748.2 1391.2 871.1 826.4
1322.1 874.5 1284.4 649.6 1259.9 917.2 751.2 1394.2 874.1 829.4
1322.1 874.5 1284.4 649.6 1262.9 917.2 751.2 1397.2 877.1 829.4
1358.2 871.5 1320.5 649.6 1299.0 917.2 754.2 1436.3 904.2 853.4
1310.1 862.5 1272.4 643.6 1250.9 902.2 742.2 1385.2 865.1 817.4
1319.1 868.5 1281.4 649.6 1259.9 911.2 748.2 1394.2 877.1 826.4
1331.1 877.5 1290.4 655.6 1268.9 917.2 754.2 1403.3 886.1 838.4
1337.1 880.5 1302.5 661.6 1281.0 926.2 763.2 1415.3 895.1 844.4
