233, 8.24518591e+05
234, 5.36275511e+05
235, 5.36275511e+05
236, 5.31707081e+05
237, 5.36275511e+05
238, 6.43550822e+03
239, 6.24741173e+03
240, 6.11632194e+03
241, 6.64340972e+03
242, 7.86719201e+03
243, 6.45593522e+03
244, 6.56107198e+03
245, 6.44264960e+03
246, 7.06581710e+03
247, 7.17073645e+03
248, 6.91848087e+03
249, 6.29345969e+03
250, 6.58815983e+03
251, 1.15687317e+04
252, 6.24137937e+03
253, 6.30553256e+03
254, 6.21360413e+03
255, 3.76844097e+04
256, 3.79818870e+04
257, 2.89561253e+04
258, 2.78681014e+04
259, 3.57957863e+04
260, 3.84476267e+04
261, 3.65484049e+04
262, 3.53846736e+04
263, 2.64647183e+04
264, 3.05517904e+04
265, 3.74799397e+04
266, 3.26661251e+04
267, 1.99006635e+04
268, 3.64688642e+04
269, 3.52690191e+04
270, 3.52387516e+04
271, 3.64688642e+04
272, 6.07329126e+03
273, 6.18059851e+03
274, 6.14770563e+03
275, 1.03378023e+04
276, 3.73958913e+04
277, 3.71540138e+04
278, 7.10344428e+03
279, 5.99820140e+03
280, 5.97861970e+03
281, 5.74138263e+03
282, 6.73303705e+03
283, 6.24676032e+03
284, 5.89086322e+03
285, 5.36997532e+03
286, 5.86604214e+03
287, 5.95442437e+03
288, 6.21595852e+03
289, 1.51710998e+04
290, 1.47298613e+04
291, 2.15116272e+04
292, 2.81843401e+04
293, 3.91877732e+04
294, 1.69716945e+04
295, 1.42686510e+04
296, 1.40673873e+04
297, 1.06786720e+04
298, 1.66577291e+04
299, 1.48451839e+04
300, 1.34034565e+04
301, 1.15874394e+04
302, 1.47363876e+04
303, 1.47079150e+04
304, 1.42562396e+04
305, 1.42562396e+04
306, 1.38151120e+04
307, 1.40033429e+04
308, 1.36399009e+04
309, 1.65143298e+04
310, 2.92895686e+04
311, 1.35839750e+04
312, 1.52152976e+04
313, 1.35632605e+04
314, 1.36823882e+04
315, 1.77126619e+04
316, 1.70558949e+04
317, 1.35127466e+04
318, 1.43834009e+04
319, 1.68151933e+04
320, 1.36417970e+04
321, 1.36322677e+04
322, 1.38151120e+04
323, 2.09358196e+04
324, 1.94301666e+04
325, 2.24001360e+04
326, 3.68705929e+05
327, 1.43897741e+04
328, 2.30037700e+04
329, 1.98233467e+04
330, 2.05926412e+04
331, 2.52004795e+04
332, 2.39124178e+04
333, 1.87518252e+04
334, 2.12399098e+04
335, 1.67445590e+04
336, 2.02530459e+04
337, 2.02530459e+04
338, 2.02530459e+04
339, 1.97712825e+04
340, 1.17563921e+04
341, 1.15783234e+04
342, 1.22123525e+04
343, 1.41890109e+04
344, 1.33582691e+04
345, 1.43746546e+04
346, 1.07443029e+04
347, 1.20091183e+04
348, 1.02530168e+04
349, 9.45672082e+03
350, 1.33882219e+04
351, 1.49644704e+04
352, 1.15617975e+04
353, 2.61278826e+04
354, 1.18031661e+04
355, 1.17563921e+04
356, 1.17563921e+04
357, 2.51711363e+04
358, 2.63857251e+04
359, 2.25310423e+04
360, 4.50267891e+04
361, 2.08330534e+04
362, 2.45240028e+04
363, 2.64312515e+04
364, 2.51750095e+04
365, 3.52874114e+04
366, 2.17387393e+04
367, 1.87608737e+04
368, 2.54062863e+04
369, 7.03979085e+03
370, 2.61965101e+04
371, 2.61010132e+04
372, 2.61965101e+04
373, 2.61010132e+04
374, 5.26488878e+04
375, 5.34699240e+04
376, 5.32297717e+04
377, 4.45212005e+04
378, 7.10711165e+03
379, 2.86628000e+04
380, 5.65335741e+04
381, 5.29478404e+04
382, 5.52227049e+04
383, 4.07711773e+04
384, 5.75246397e+04
385, 7.41785865e+04
386, 5.06727167e+04
387, 4.05712782e+05
388, 5.27512029e+04
389, 5.26488878e+04
390, 5.27512029e+04
391, 1.83003659e+04
392, 1.88995926e+04
393, 2.29159948e+04
394, 3.53149657e+05
395, 3.41650389e+04
396, 1.54398705e+04
397, 1.98571784e+04
398, 1.66491499e+04
399, 2.56431231e+04
400, 1.70097893e+04
401, 1.21040739e+04
402, 2.16258015e+04
403, 6.38290089e+03
404, 1.97146439e+04
405, 1.97146439e+04
406, 1.97942473e+04
407, 1.97146439e+04
408, 8.24154527e+05
409, 8.24221247e+05
410, 8.23914724e+05
411, 8.24254574e+05
412, 8.24129234e+05
413, 6.61386013e+03
414, 8.25432999e+05
415, 8.24211342e+05
416, 8.24429054e+05
417, 8.24154527e+05
418, 8.24045479e+05
419, 8.24038321e+05
420, 8.25226758e+05
421, 1.34339917e+05
422, 8.24154527e+05
423, 8.24154527e+05
424, 8.24092652e+05
425, 2.45853065e+04
426, 2.41394255e+04
427, 1.82661108e+04
428, 3.05761088e+04
429, 3.11182754e+05
430, 2.65308437e+04
431, 2.41276509e+04
432, 2.43685849e+04
433, 2.88145628e+04
434, 2.03023492e+04
435, 1.82489587e+04
436, 2.62716994e+04
437, 9.14540490e+03
438, 2.43213782e+04
439, 2.43213782e+04
440, 2.35837252e+04
441, 2.43213782e+04
442, 2.07106827e+04
443, 2.14460511e+04
444, 2.02317019e+04
445, 1.63903742e+04
446, 1.51444915e+04
447, 1.08156399e+04
448, 2.25589457e+04
449, 2.05024227e+04
450, 2.05806448e+04
451, 1.69315074e+04
452, 1.83878449e+04
453, 1.42032584e+04
454, 2.58712371e+04
455, 9.23196621e+03
456, 2.07106827e+04
457, 2.05085782e+04
458, 2.05357005e+04
459, 3.68430429e+04
460, 3.37229619e+04
461, 2.62274283e+04
462, 1.81941567e+04
463, 1.02708598e+04
464, 4.00226985e+04
465, 3.58565006e+04
466, 3.41560898e+04
467, 2.72531953e+04
468, 3.14299057e+04
469, 2.28029809e+04
470, 4.64767801e+04
471, 7.87116909e+03
472, 3.48416550e+04
473, 3.48240401e+04
474, 3.27125682e+04
475, 3.48416550e+04
476, 7.97917796e+03
477, 7.91490059e+03
478, 8.15101277e+03
479, 7.81137153e+03
480, 7.40569266e+03
481, 2.48833605e+04
482, 7.63635877e+03
483, 7.92649450e+03
484, 9.50597486e+03
485, 6.32629331e+03
486, 1.04481060e+04
487, 8.15602615e+03
488, 7.03221091e+03
489, 1.19352395e+04
490, 7.74617562e+03
491, 7.97917796e+03
492, 6.85970907e+03
493, 1.49700979e+04
494, 1.37998854e+04
495, 1.57198004e+04
496, 8.84045041e+03
497, 2.88580884e+04
498, 1.41262766e+04
499, 1.61433004e+04
500, 1.88500901e+04
501, 1.09157487e+04
502, 2.17646414e+04
503, 1.64059071e+04
504, 1.52599190e+04
505, 5.89609088e+03
506, 1.61615749e+04
507, 1.60583329e+04
508, 1.50804738e+04
509, 1.60583329e+04
510, 5.90047695e+03
511, 5.73184286e+03
512, 5.65898479e+03
513, 5.90047695e+03
514, 1.13196745e+04
515, 1.16812375e+04
516, 6.06606284e+03
517, 5.80471810e+03
518, 6.11579474e+03
519, 5.85322347e+03
520, 5.95871468e+03
521, 5.80773174e+03
522, 7.07467252e+03
523, 1.61213747e+04
524, 5.90047695e+03
525, 5.90047695e+03
526, 5.65802208e+03
527, 3.69335361e+04
528, 3.53316504e+04
529, 3.90607086e+04
530, 1.16616208e+05
531, 1.45575230e+04
532, 3.19103980e+04
533, 3.76379024e+04
534, 4.28322058e+04
535, 3.19366896e+04
536, 3.98289822e+04
537, 3.69149985e+04
538, 2.47995953e+04
539, 1.20560788e+04
540, 3.84950644e+04
541, 3.84950644e+04
542, 3.69478890e+04
543, 3.84950644e+04
544, 4.55911739e+04
545, 4.45895276e+04
546, 4.84694109e+04
547, 5.75447723e+04
548, 2.02349432e+04
549, 3.07772909e+04
550, 4.32435624e+04
551, 4.55911739e+04
552, 4.41869207e+04
553, 3.09721980e+04
554, 3.96752459e+04
555, 4.79931382e+04
556, 4.62496444e+04
557, 3.37030036e+04
558, 4.62496444e+04
559, 4.50549920e+04
560, 4.64827060e+04
561, 6.22073032e+03
562, 6.79459790e+03
563, 1.01346895e+04
564, 1.55644950e+04
565, 8.43404725e+03
566, 6.82608149e+03
567, 6.29529352e+03
568, 5.82639267e+03
569, 7.72157187e+03
570, 5.89762117e+03
571, 6.48161039e+03
572, 6.48824326e+03
573, 7.41438636e+03
574, 6.57114849e+03
575, 6.29529352e+03
576, 6.57114849e+03
577, 6.29529352e+03
578, 4.86851244e+04
579, 4.91695754e+04
580, 5.30899067e+04
581, 5.44814463e+04
582, 1.24286450e+04
583, 3.04179062e+05
584, 5.12327221e+04
585, 4.73927990e+04
586, 5.01973560e+04
587, 4.50883536e+04
588, 4.32707150e+04
589, 4.55708004e+04
590, 4.66936250e+04
591, 6.27330375e+03
592, 4.86783672e+04
593, 4.86783672e+04
594, 4.64987168e+04
595, 7.21726006e+03
596, 6.57652796e+03
597, 8.56617389e+03
598, 1.19549912e+04
599, 1.28401720e+04
600, 6.58338592e+03
601, 7.32135021e+03
602, 6.86416992e+03
603, 7.14551257e+03
604, 7.59380126e+03
605, 7.38519202e+03
606, 7.72704521e+03
607, 5.37807623e+04
608, 7.50504820e+03
609, 7.50504820e+03
610, 7.55694631e+03
611, 7.50504820e+03
612, 1.32084539e+04
613, 1.29088328e+04
614, 1.18538069e+04
615, 1.48429861e+04
616, 1.19187677e+05
617, 1.01629285e+04
618, 1.20801710e+04
619, 1.31979330e+04
620, 1.86132938e+04
621, 1.20981688e+04
622, 9.67581083e+03
623, 1.83118493e+04
624, 1.28198094e+04
625, 3.12930239e+04
626, 1.31669007e+04
627, 1.34975541e+04
628, 1.28198094e+04
629, 3.96219103e+04
630, 4.14403987e+04
631, 3.53350539e+04
632, 7.63249201e+03
633, 3.89271870e+05
634, 4.03820215e+04
635, 3.96743171e+04
636, 3.55571197e+04
637, 4.32370836e+04
638, 5.13173635e+04
639, 2.87476637e+04
640, 3.93815688e+04
641, 1.51988495e+04
642, 3.91650863e+04
643, 3.91650863e+04
644, 4.07463082e+04
645, 3.91650863e+04
646, 6.09105736e+03
647, 6.00497728e+03
648, 7.12875783e+03
649, 6.22518220e+03
650, 9.07318860e+03
651, 8.23730776e+05
652, 6.10713335e+03
653, 6.14888401e+03
654, 5.71830439e+03
655, 6.03805089e+03
656, 6.09105736e+03
657, 6.68020880e+03
658, 6.04833456e+03
659, 2.08466443e+04
660, 6.09105736e+03
661, 6.17832688e+03
662, 6.08458690e+03
663, 8.06852320e+03
664, 7.15545610e+03
665, 7.48114349e+03
666, 3.87645463e+04
667, 4.60896518e+04
668, 8.45426268e+03
669, 7.93374639e+03
670, 8.94233946e+03
671, 8.41133625e+03
672, 7.86669527e+03
673, 1.37219573e+04
674, 8.11568608e+03
675, 3.98641109e+05
676, 7.86669527e+03
677, 7.86669527e+03
678, 8.03071857e+03
679, 7.86669527e+03
680, 7.84077326e+03
681, 7.99704092e+03
682, 8.19319253e+03
683, 6.86172193e+03
684, 1.63608819e+04
685, 2.89172063e+04
686, 7.70439386e+03
687, 7.93538683e+03
688, 7.99704092e+03
689, 1.44770802e+04
690, 9.20915191e+03
691, 5.41607411e+03
692, 7.10912957e+03
693, 4.52732445e+04
694, 7.75786803e+03
695, 7.84077326e+03
696, 7.28993025e+03
697, 1.03107160e+04
698, 1.01164663e+04
699, 1.37640679e+04
